district,sector,urban_rural,is_near_cbd,house_type,compound_type,num_bedrooms,floor_area_sqm,wall_material,floor_material,roof_material,has_electricity,has_piped_water,has_indoor_toilet,has_kitchen,has_parking,has_fence,has_lightning_rod,has_security_guard,has_water_tank,has_backup_generator,is_furnished,has_sofa,has_beds_mattresses,has_wardrobe,has_dining_set,has_tv,has_fridge,has_washing_machine,has_air_conditioning,has_internet_wifi,distance_to_cbd_km,road_access,num_rooms_total,monthly_rent_rwf,data_source,generated_date
Gasabo,Rusororo,rural,0,standalone,standalone_open,3,76.5,mud_brick,earth,iron_sheet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.2,murram,4,53000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rutunga,rural,0,standalone,standalone_open,2,39.7,brick,earth,iron_sheet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,murram,5,15000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,peri_urban,0,apartment,standalone_open,1,19.0,mud_brick,earth,iron_sheet,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,6.8,tarmac,2,251000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,urban,0,shared_compound,gated_community,1,22.3,concrete,tiles,iron_sheet,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,7.8,tarmac,3,298000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,1,shared_compound,gated_community,1,18.0,mixed,tiles,tiles,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3.2,tarmac,4,226000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,urban,0,apartment,standalone_fenced,2,42.1,brick,tiles,tiles,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,6.7,tarmac,5,260000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,standalone,gated_community,2,49.0,brick,cement,iron_sheet,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3.8,tarmac,5,271000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,standalone,apartment_block,3,54.4,brick,wood,concrete,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.9,tarmac,5,186000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jali,peri_urban,0,shared_compound,ghetto,2,52.8,concrete,cement,concrete,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,21.2,murram,3,43000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,urban,0,standalone,apartment_block,3,63.5,mixed,cement,iron_sheet,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.2,tarmac,5,144000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,peri_urban,0,apartment,standalone_fenced,4,81.6,mud_brick,tiles,iron_sheet,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,7.7,tarmac,6,182000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,apartment,gated_community,1,18.7,mixed,cement,iron_sheet,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,6.6,murram,2,227000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,peri_urban,0,apartment,standalone_open,2,50.6,concrete,earth,iron_sheet,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,tarmac,4,84000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Nduba,rural,0,standalone,ghetto,1,24.1,mixed,earth,iron_sheet,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.8,footpath,3,10000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,peri_urban,0,shared_compound,ghetto,1,26.6,concrete,cement,iron_sheet,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,21.1,murram,2,10000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,0,standalone,gated_community,1,21.0,brick,tiles,iron_sheet,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.1,tarmac,3,269000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,rural,0,standalone,standalone_open,2,36.3,brick,cement,grass,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.6,murram,5,60000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,standalone,standalone_fenced,3,55.5,mixed,cement,concrete,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1.9,tarmac,4,228000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,apartment,apartment_block,1,21.8,mixed,cement,iron_sheet,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0.7,tarmac,4,225000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,urban,0,apartment,apartment_block,4,103.9,concrete,cement,iron_sheet,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,tarmac,5,347000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,peri_urban,0,villa,gated_community,3,49.3,concrete,cement,tiles,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5.5,murram,5,465000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,peri_urban,0,shared_compound,gated_community,2,51.7,brick,tiles,iron_sheet,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,9.5,tarmac,4,198000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Nduba,rural,0,standalone,ghetto,3,44.6,mud_brick,cement,iron_sheet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,murram,5,20000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,rural,0,shared_compound,ghetto,1,18.0,mud_brick,cement,concrete,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4.6,tarmac,4,85000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,apartment,standalone_fenced,1,24.7,brick,tiles,grass,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,2.4,murram,4,313000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jali,rural,0,shared_compound,ghetto,1,24.9,mud_brick,tiles,iron_sheet,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.0,murram,4,13000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,rural,0,standalone,standalone_open,3,60.3,mud_brick,cement,iron_sheet,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,14.4,murram,5,88000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gikomero,rural,0,standalone,standalone_open,2,31.3,mixed,cement,iron_sheet,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.0,tarmac,3,29000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,standalone,standalone_open,2,46.4,mud_brick,earth,iron_sheet,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.1,footpath,3,70000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,peri_urban,0,apartment,standalone_fenced,1,21.0,brick,cement,concrete,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.4,murram,2,107000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,rural,0,standalone,standalone_open,3,64.1,brick,cement,grass,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,murram,4,83000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rutunga,rural,0,shared_compound,standalone_open,2,51.4,mud_brick,cement,iron_sheet,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,23.9,footpath,4,34000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,standalone,apartment_block,2,35.3,brick,tiles,iron_sheet,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.9,tarmac,3,166000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,villa,apartment_block,5,91.0,brick,cement,tiles,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2.4,tarmac,8,656000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,rural,0,apartment,standalone_open,1,18.0,brick,earth,iron_sheet,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.0,footpath,3,45000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,standalone,apartment_block,1,25.4,mud_brick,tiles,iron_sheet,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5.9,tarmac,4,124000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,rural,0,standalone,ghetto,3,61.2,mixed,earth,iron_sheet,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.5,murram,6,77000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,peri_urban,0,standalone,ghetto,1,18.0,concrete,cement,iron_sheet,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,13.2,murram,2,66000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,rural,0,standalone,standalone_open,3,41.0,brick,earth,grass,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,murram,6,71000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jali,rural,0,villa,ghetto,4,87.8,mud_brick,earth,grass,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,19.7,tarmac,6,194000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jali,peri_urban,0,standalone,apartment_block,2,43.5,brick,tiles,iron_sheet,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,18.9,murram,5,69000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,apartment,gated_community,1,24.9,brick,wood,tiles,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,2.4,murram,2,341000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,peri_urban,0,standalone,gated_community,2,40.9,concrete,cement,iron_sheet,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13.1,murram,5,191000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,urban,1,standalone,standalone_fenced,2,50.9,concrete,cement,iron_sheet,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.4,tarmac,4,144000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,rural,0,apartment,standalone_open,3,57.7,brick,earth,iron_sheet,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,murram,4,87000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rutunga,rural,0,standalone,ghetto,2,53.1,brick,cement,iron_sheet,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22.6,footpath,5,24000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,0,apartment,ghetto,2,48.7,brick,cement,iron_sheet,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4.1,murram,5,269000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,rural,0,standalone,standalone_fenced,2,47.1,mud_brick,wood,grass,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,9.6,murram,4,95000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,apartment,apartment_block,2,45.8,mud_brick,cement,tiles,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.4,tarmac,4,174000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,peri_urban,0,standalone,ghetto,2,38.0,brick,cement,iron_sheet,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10.2,tarmac,3,68000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,apartment,gated_community,3,64.2,concrete,cement,concrete,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,3.6,tarmac,6,372000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,rural,0,shared_compound,standalone_open,2,53.0,mud_brick,earth,iron_sheet,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.7,footpath,4,70000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,rural,0,standalone,standalone_open,3,75.5,brick,earth,grass,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,tarmac,4,78000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,rural,0,shared_compound,ghetto,1,21.6,mud_brick,earth,iron_sheet,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,20.8,footpath,4,45000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,standalone,standalone_fenced,2,47.9,mixed,earth,grass,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,footpath,4,46000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,peri_urban,0,apartment,gated_community,2,55.6,brick,tiles,concrete,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,10.3,footpath,4,225000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,peri_urban,0,standalone,standalone_fenced,4,86.7,brick,cement,iron_sheet,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.8,murram,7,98000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,0,shared_compound,standalone_fenced,1,18.0,concrete,tiles,iron_sheet,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.2,murram,2,167000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gikomero,rural,0,apartment,ghetto,2,45.1,mixed,earth,iron_sheet,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,tarmac,3,29000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Nduba,rural,0,shared_compound,standalone_fenced,2,33.6,brick,cement,iron_sheet,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27.8,footpath,3,58000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,apartment,apartment_block,1,25.4,brick,wood,iron_sheet,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,6.2,tarmac,2,224000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,urban,0,shared_compound,gated_community,1,18.0,mixed,tiles,iron_sheet,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,murram,2,163000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jali,peri_urban,0,shared_compound,standalone_fenced,2,41.6,wood,tiles,tiles,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,13.3,tarmac,4,81000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,apartment,standalone_fenced,2,55.6,brick,cement,concrete,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0.6,tarmac,5,358000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,rural,0,apartment,standalone_open,2,38.8,brick,cement,iron_sheet,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.4,murram,3,78000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,urban,0,villa,apartment_block,3,65.1,concrete,tiles,concrete,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,5.3,murram,5,379000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,peri_urban,0,shared_compound,standalone_fenced,2,56.2,mud_brick,earth,tiles,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.7,tarmac,4,110000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,standalone,ghetto,4,67.9,brick,earth,iron_sheet,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,murram,6,53000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,rural,0,standalone,standalone_open,3,60.4,mud_brick,cement,iron_sheet,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,footpath,4,96000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,peri_urban,1,standalone,standalone_fenced,2,48.9,mud_brick,cement,iron_sheet,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,footpath,4,173000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kinyinya,rural,0,shared_compound,standalone_open,1,20.9,mixed,earth,iron_sheet,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,footpath,3,49000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,apartment,gated_community,3,57.3,mixed,tiles,iron_sheet,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,6.0,tarmac,6,362000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jali,rural,0,standalone,ghetto,3,80.8,brick,earth,iron_sheet,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.5,footpath,4,48000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,rural,0,shared_compound,standalone_open,1,23.7,mud_brick,cement,iron_sheet,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,5.0,murram,3,79000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,rural,0,shared_compound,standalone_open,1,23.6,mud_brick,earth,iron_sheet,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,footpath,3,24000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jabana,peri_urban,0,standalone,standalone_fenced,1,27.7,mud_brick,earth,iron_sheet,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,8.6,tarmac,2,104000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gikomero,rural,0,standalone,standalone_open,1,28.6,mixed,cement,iron_sheet,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.0,murram,3,10000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,rural,0,standalone,standalone_open,1,18.0,brick,cement,grass,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,12.9,murram,2,148000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gikomero,rural,0,standalone,standalone_open,4,99.9,mud_brick,earth,iron_sheet,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,22.7,footpath,7,65000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Nduba,rural,0,standalone,standalone_open,2,50.9,brick,cement,iron_sheet,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,tarmac,5,27000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,standalone,standalone_fenced,3,53.7,mixed,cement,iron_sheet,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,tarmac,5,196000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,standalone,apartment_block,4,57.0,brick,cement,iron_sheet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,murram,7,69000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,villa,apartment_block,3,76.0,mixed,cement,tiles,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2.5,tarmac,4,655000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,apartment,standalone_fenced,2,39.2,concrete,tiles,tiles,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2.8,tarmac,3,289000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rutunga,rural,0,standalone,ghetto,2,43.6,mud_brick,cement,iron_sheet,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20.7,murram,4,30000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,peri_urban,0,standalone,standalone_fenced,3,80.6,brick,cement,iron_sheet,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5.2,murram,5,193000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,peri_urban,0,standalone,standalone_open,2,42.4,mud_brick,earth,iron_sheet,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,17.5,tarmac,3,70000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,urban,1,apartment,apartment_block,4,78.4,brick,tiles,iron_sheet,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,3.3,tarmac,5,200000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Nduba,rural,0,standalone,standalone_open,3,79.7,mud_brick,earth,grass,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,26.6,footpath,4,88000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,urban,0,apartment,ghetto,1,18.0,concrete,cement,iron_sheet,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,7.1,tarmac,4,223000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,1,apartment,gated_community,3,73.8,brick,tiles,concrete,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,3.0,tarmac,6,364000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kacyiru,urban,1,apartment,apartment_block,3,79.9,brick,earth,iron_sheet,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1.0,tarmac,4,413000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,urban,1,apartment,standalone_open,3,41.0,concrete,tiles,iron_sheet,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3.6,tarmac,5,266000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,peri_urban,0,apartment,standalone_fenced,2,27.6,concrete,tiles,iron_sheet,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,13.1,tarmac,5,240000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,urban,1,standalone,gated_community,2,48.7,concrete,tiles,iron_sheet,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.9,tarmac,3,224000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,villa,apartment_block,4,70.7,concrete,cement,iron_sheet,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,2.2,tarmac,5,565000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Nduba,rural,0,apartment,standalone_open,3,69.6,brick,cement,iron_sheet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,footpath,5,47000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,shared_compound,standalone_fenced,1,21.8,mud_brick,cement,iron_sheet,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,footpath,2,34000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Rusororo,rural,0,shared_compound,standalone_open,1,20.0,mud_brick,earth,tiles,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,10.4,murram,2,48000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,apartment,gated_community,1,26.5,concrete,tiles,iron_sheet,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,6.3,tarmac,4,377000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,rural,0,shared_compound,standalone_open,1,26.4,brick,cement,iron_sheet,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.2,footpath,3,28000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,standalone,standalone_fenced,1,24.8,mud_brick,tiles,iron_sheet,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,tarmac,3,149000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Bumbogo,peri_urban,0,apartment,standalone_open,3,51.2,brick,earth,iron_sheet,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,12.7,murram,4,91000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Jali,rural,0,standalone,ghetto,2,28.0,mud_brick,cement,iron_sheet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.5,murram,3,19000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,standalone,standalone_fenced,2,35.5,brick,cement,iron_sheet,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1,tarmac,5,150000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,0,standalone,apartment_block,3,84.1,concrete,tiles,concrete,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.0,tarmac,5,185000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,apartment,gated_community,2,38.9,brick,cement,iron_sheet,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,5.3,tarmac,3,283000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Kimironko,urban,0,apartment,gated_community,1,18.7,concrete,tiles,iron_sheet,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,6.5,tarmac,4,376000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Shyorongi,rural,0,shared_compound,ghetto,1,28.6,mud_brick,cement,iron_sheet,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,murram,4,18000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Ndera,peri_urban,0,standalone,apartment_block,2,46.1,mud_brick,tiles,iron_sheet,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11.7,murram,3,71000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gatsata,peri_urban,1,apartment,standalone_fenced,1,27.6,concrete,tiles,iron_sheet,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.8,murram,3,149000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Gisozi,rural,0,standalone,standalone_open,3,63.5,mud_brick,cement,iron_sheet,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8.1,footpath,5,130000,synthetic_nisr_calibrated,2026-07-13
Gasabo,Remera,urban,1,standalone,standalone_fenced,3,63.8,brick,tiles,tiles,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.6,tarmac,4,206000,synthetic_nisr_calibrated,2026-07-13
