district,sector,urban_rural,is_near_lake,house_type,num_bedrooms,num_rooms_total,floor_area_sqm,wall_material,floor_material,roof_material,has_electricity,has_piped_water,has_indoor_toilet,has_kitchen,has_parking,distance_to_town_km,road_access,monthly_rent_rwf,data_source,generated_date
Nyamasheke,Kibogora,rural,0,apartment,2,5,67.5,concrete,cement,iron_sheet,1,0,0,1,0,21.9,tarmac,33200.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,shared_compound,1,2,38.3,mud_brick,earth,iron_sheet,1,0,0,1,0,12.9,murram,18800.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,3,5,68.3,mud_brick,earth,iron_sheet,1,1,0,1,1,16.7,murram,34700.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,3,6,88.1,mud_brick,earth,grass,0,0,0,1,0,27.3,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,1,apartment,1,4,44.4,brick,earth,tiles,1,0,0,1,1,8.0,tarmac,51300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,shared_compound,1,3,50.8,wood,wood,grass,1,1,1,1,0,7.5,murram,32300.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,villa,3,5,72.7,brick,cement,iron_sheet,0,0,0,1,0,11.0,murram,32600.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,4,61.6,mud_brick,cement,iron_sheet,0,0,1,0,0,12.6,tarmac,22200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,apartment,1,3,42.8,concrete,cement,iron_sheet,1,0,1,0,0,12.6,murram,41100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,3,5,70.8,mud_brick,cement,iron_sheet,0,0,1,1,1,18.3,tarmac,26500.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,2,4,75.6,brick,cement,iron_sheet,0,0,0,1,0,19.3,footpath,12000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,5,62.0,brick,earth,grass,0,0,0,1,0,28.2,tarmac,8000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,urban,0,shared_compound,1,2,41.7,mud_brick,wood,concrete,1,1,1,1,1,0.7,murram,56900.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,apartment,2,5,69.9,mud_brick,earth,grass,0,0,0,1,0,23.1,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,1,standalone,3,5,64.9,mud_brick,tiles,iron_sheet,0,0,1,1,1,4.5,murram,59000.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,apartment,3,5,64.3,brick,earth,iron_sheet,1,0,0,1,0,17.3,murram,27400.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,2,4,63.5,mud_brick,cement,iron_sheet,1,1,1,1,0,26.9,murram,30000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,standalone,3,5,85.2,mud_brick,cement,iron_sheet,1,0,1,1,0,6.2,tarmac,49900.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,standalone,1,3,47.3,mud_brick,earth,iron_sheet,0,0,0,1,0,24.2,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,apartment,2,5,72.5,brick,cement,iron_sheet,0,0,0,1,0,20.4,footpath,11500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,villa,4,5,91.1,brick,cement,tiles,1,0,0,1,0,13.3,murram,66300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,standalone,3,6,74.7,brick,cement,iron_sheet,1,0,1,1,0,4.7,tarmac,59300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,0,apartment,2,5,82.2,mud_brick,earth,iron_sheet,1,0,1,1,1,0.9,murram,67900.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,apartment,1,3,46.0,mud_brick,cement,iron_sheet,1,1,0,1,0,7.0,tarmac,41400.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,4,7,97.6,mud_brick,cement,grass,0,0,1,1,0,16.4,murram,23500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,3,5,87.6,mud_brick,cement,iron_sheet,0,0,0,1,0,20.8,footpath,10900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,0,shared_compound,1,2,51.3,wood,tiles,iron_sheet,1,1,1,1,1,2.2,tarmac,57800.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,shared_compound,1,3,56.9,mud_brick,cement,iron_sheet,1,0,1,1,0,20.2,footpath,27500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,4,75.5,mud_brick,cement,iron_sheet,1,1,1,0,0,17.3,murram,32600.0,synthetic,2026-06-19
Nyamasheke,Kagano,urban,0,apartment,2,5,82.0,concrete,cement,iron_sheet,1,1,1,1,1,1.4,murram,106100.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,apartment,1,4,49.4,mud_brick,earth,tiles,0,0,0,1,0,9.0,murram,21400.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,apartment,2,4,64.9,brick,earth,iron_sheet,1,0,0,1,1,7.4,murram,46200.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,0,shared_compound,1,2,54.3,concrete,cement,concrete,1,0,1,1,0,2.8,tarmac,75700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,4,65.3,mud_brick,earth,grass,0,1,0,0,0,26.0,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Kibogora,urban,0,standalone,1,3,48.9,concrete,tiles,iron_sheet,1,0,1,1,1,2.6,tarmac,71900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,apartment,1,3,48.2,mud_brick,cement,tiles,0,1,0,0,0,6.2,murram,26500.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,apartment,2,5,62.9,wood,earth,iron_sheet,0,1,0,1,0,23.2,footpath,9600.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,apartment,2,3,78.5,concrete,earth,iron_sheet,0,1,0,1,0,23.5,footpath,24500.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,apartment,3,5,82.7,wood,cement,iron_sheet,0,0,0,1,1,3.0,murram,46900.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,shared_compound,2,5,67.1,brick,tiles,tiles,0,0,1,0,0,11.5,murram,22100.0,synthetic,2026-06-19
Nyamasheke,Cyato,urban,0,shared_compound,1,3,57.8,mud_brick,cement,iron_sheet,1,1,1,1,0,2.8,tarmac,58100.0,synthetic,2026-06-19
Nyamasheke,Kagano,urban,1,duplex,2,3,81.1,mixed,cement,tiles,1,1,1,1,1,0.6,tarmac,105700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,4,5,91.6,mud_brick,tiles,tiles,0,0,0,1,0,15.6,footpath,22000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,0,apartment,2,5,82.2,mud_brick,cement,iron_sheet,1,0,0,1,0,1.5,murram,70100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,shared_compound,2,4,50.8,mud_brick,earth,tiles,0,0,0,0,0,29.7,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,apartment,1,4,49.7,wood,cement,tiles,0,0,0,1,0,29.7,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,4,6,84.7,brick,cement,tiles,0,0,0,1,0,13.6,murram,42000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,standalone,3,5,68.5,brick,cement,iron_sheet,0,1,0,1,0,6.7,tarmac,53000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,peri_urban,0,standalone,4,5,78.8,mud_brick,cement,tiles,1,0,0,1,0,8.5,murram,46900.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,1,2,51.6,brick,earth,iron_sheet,0,1,0,1,0,28.2,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,2,4,63.5,wood,cement,iron_sheet,1,0,0,1,0,28.6,murram,16000.0,synthetic,2026-06-19
Nyamasheke,Kibogora,urban,0,apartment,3,5,73.0,concrete,earth,iron_sheet,1,1,1,1,0,1.2,footpath,90800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,2,4,61.4,brick,earth,iron_sheet,0,0,0,1,0,12.7,murram,15200.0,synthetic,2026-06-19
Nyamasheke,Kagano,urban,1,standalone,1,2,45.2,concrete,tiles,iron_sheet,1,1,1,1,1,0.7,footpath,86800.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,1,standalone,1,3,58.0,concrete,cement,iron_sheet,1,0,1,1,0,16.6,footpath,36100.0,synthetic,2026-06-19
Nyamasheke,Kagano,urban,0,standalone,3,6,96.5,mud_brick,cement,iron_sheet,1,1,1,1,1,1.5,tarmac,89900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,duplex,1,2,45.2,brick,earth,tiles,1,1,1,0,0,6.5,footpath,52200.0,synthetic,2026-06-19
Nyamasheke,Shangi,urban,0,shared_compound,2,4,60.1,wood,tiles,iron_sheet,1,0,0,1,0,0.6,tarmac,56600.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,1,3,41.5,mud_brick,cement,iron_sheet,0,1,1,1,0,25.9,murram,12700.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,1,duplex,4,5,99.3,mud_brick,tiles,grass,1,0,1,1,0,5.9,murram,64200.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,2,5,73.4,mud_brick,earth,tiles,0,0,0,1,1,11.1,murram,20200.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,2,4,81.5,brick,earth,iron_sheet,0,0,0,1,0,11.9,footpath,15100.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,standalone,2,5,61.9,concrete,earth,tiles,1,1,0,1,1,5.4,murram,50100.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,apartment,2,4,65.3,brick,cement,iron_sheet,0,0,0,0,0,12.0,murram,16100.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,standalone,2,3,61.8,brick,wood,grass,0,0,0,1,0,4.8,tarmac,34900.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,apartment,2,3,81.4,concrete,earth,iron_sheet,0,0,0,1,0,27.3,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,1,standalone,2,3,51.3,mixed,cement,tiles,0,1,0,0,0,19.2,tarmac,31300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,4,59.4,concrete,earth,iron_sheet,1,0,1,1,0,13.3,footpath,31300.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,standalone,2,4,62.1,mud_brick,earth,concrete,0,0,0,1,0,28.9,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,shared_compound,2,4,77.7,wood,cement,iron_sheet,0,1,1,1,0,5.1,tarmac,41400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,1,4,46.9,concrete,cement,iron_sheet,0,0,0,1,0,20.1,murram,17900.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,apartment,1,3,38.4,concrete,earth,tiles,0,0,0,1,0,14.0,footpath,8700.0,synthetic,2026-06-19
Nyamasheke,Nkanka,peri_urban,0,shared_compound,1,2,52.1,mud_brick,earth,iron_sheet,0,1,0,0,0,5.0,tarmac,27600.0,synthetic,2026-06-19
Nyamasheke,Nkanka,urban,0,apartment,3,4,90.1,concrete,tiles,tiles,1,1,1,1,0,0.8,murram,124600.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,apartment,1,2,40.9,concrete,earth,iron_sheet,0,1,0,1,0,26.0,tarmac,24600.0,synthetic,2026-06-19
Nyamasheke,Mahembe,peri_urban,0,apartment,2,3,62.0,mud_brick,earth,grass,1,0,1,0,0,7.4,murram,27700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,apartment,2,5,67.1,brick,cement,iron_sheet,0,0,0,1,0,26.0,murram,20900.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,1,apartment,2,3,53.8,wood,cement,iron_sheet,0,0,0,1,1,20.0,murram,22900.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,1,shared_compound,1,2,42.7,concrete,cement,iron_sheet,1,1,1,0,0,18.8,footpath,36400.0,synthetic,2026-06-19
Nyamasheke,Nkanka,urban,0,standalone,2,5,63.3,mud_brick,cement,tiles,1,0,1,1,0,1.8,tarmac,73800.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,2,5,69.5,concrete,earth,iron_sheet,0,1,1,0,1,19.6,tarmac,27900.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,duplex,3,5,87.7,mud_brick,cement,concrete,0,0,0,1,0,26.1,murram,16200.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,3,6,75.6,mud_brick,earth,iron_sheet,0,0,1,1,0,21.4,tarmac,18800.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,2,5,67.2,wood,cement,concrete,1,0,1,1,0,25.8,murram,22700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,apartment,2,5,70.9,brick,earth,iron_sheet,1,1,1,1,1,8.1,murram,64900.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,shared_compound,1,2,35.8,mud_brick,cement,iron_sheet,1,0,0,1,0,16.5,footpath,12900.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,apartment,2,5,75.5,brick,cement,iron_sheet,0,0,1,1,1,4.3,tarmac,60400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,2,4,54.8,mud_brick,earth,tiles,0,1,0,1,0,23.6,footpath,9500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,5,66.2,mud_brick,tiles,iron_sheet,1,0,1,1,0,27.0,murram,22900.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,1,shared_compound,2,4,55.3,brick,cement,iron_sheet,1,0,0,1,1,9.7,murram,43700.0,synthetic,2026-06-19
Nyamasheke,Shangi,urban,0,apartment,2,3,71.3,brick,tiles,tiles,1,1,1,1,1,1.8,tarmac,102100.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,standalone,2,4,55.8,mud_brick,cement,concrete,1,0,0,1,1,4.1,murram,43200.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,shared_compound,1,2,50.0,mud_brick,earth,iron_sheet,0,0,0,1,0,29.7,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,standalone,3,4,86.2,concrete,cement,iron_sheet,1,1,0,1,0,26.4,murram,35700.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,1,standalone,1,2,40.9,brick,cement,concrete,1,1,1,1,0,25.2,murram,35200.0,synthetic,2026-06-19
Nyamasheke,Nkanka,urban,0,standalone,2,4,72.6,brick,tiles,iron_sheet,1,1,1,1,0,1.2,footpath,76500.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,standalone,2,4,61.1,brick,earth,iron_sheet,1,0,1,1,0,9.7,tarmac,45900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,standalone,2,3,61.3,mud_brick,earth,tiles,0,0,1,1,0,7.6,tarmac,45900.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,apartment,2,3,56.4,mud_brick,earth,iron_sheet,1,0,1,1,0,13.9,murram,27300.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,standalone,2,3,78.3,brick,wood,iron_sheet,0,0,0,1,1,22.1,murram,16700.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,apartment,3,5,94.9,mud_brick,cement,iron_sheet,0,0,0,0,0,12.4,murram,22800.0,synthetic,2026-06-19
Nyamasheke,Shangi,peri_urban,0,shared_compound,2,5,59.4,mud_brick,earth,concrete,1,1,1,1,1,7.6,footpath,40100.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,apartment,3,6,103.7,mud_brick,earth,tiles,0,0,0,1,0,6.6,footpath,38000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,duplex,2,3,76.3,brick,cement,tiles,1,1,0,1,0,5.6,murram,54400.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,1,apartment,1,3,53.7,mud_brick,cement,iron_sheet,1,1,1,1,0,4.8,tarmac,53200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,4,6,90.6,mud_brick,tiles,iron_sheet,1,0,0,1,0,10.2,murram,47500.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,standalone,2,5,49.2,mud_brick,cement,iron_sheet,0,0,1,0,0,22.6,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,shared_compound,2,5,59.2,brick,earth,iron_sheet,1,0,0,0,0,13.8,footpath,17400.0,synthetic,2026-06-19
Nyamasheke,Mahembe,urban,0,standalone,3,6,77.2,brick,tiles,iron_sheet,1,1,1,1,0,1.9,tarmac,111800.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,1,villa,3,6,79.9,mud_brick,cement,iron_sheet,1,0,0,1,1,8.0,tarmac,78800.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,3,6,88.4,brick,earth,iron_sheet,0,0,0,1,0,15.9,footpath,14600.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,apartment,2,4,83.2,brick,cement,tiles,0,1,1,1,0,8.4,tarmac,63500.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,shared_compound,2,5,69.9,brick,earth,iron_sheet,1,0,1,0,1,24.0,footpath,30100.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,3,6,98.9,mud_brick,cement,iron_sheet,1,1,1,1,0,18.1,murram,40000.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,1,shared_compound,2,4,52.6,brick,earth,iron_sheet,1,1,1,0,1,23.9,footpath,34300.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,standalone,3,5,75.2,mud_brick,cement,iron_sheet,1,1,1,0,0,3.1,murram,53400.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,1,shared_compound,1,2,45.9,wood,cement,iron_sheet,1,1,0,1,1,3.1,tarmac,52600.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,0,standalone,2,3,56.2,mud_brick,cement,grass,0,1,0,1,0,9.6,tarmac,31500.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,standalone,1,4,42.2,mud_brick,tiles,tiles,0,0,1,0,0,28.5,footpath,8200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,shared_compound,1,4,36.0,mud_brick,cement,tiles,1,0,1,0,0,22.3,murram,24400.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,2,5,81.6,mud_brick,cement,grass,1,0,1,0,0,24.1,footpath,17100.0,synthetic,2026-06-19
Nyamasheke,Nkanka,rural,0,apartment,3,4,74.9,mud_brick,earth,iron_sheet,0,0,0,1,0,10.9,footpath,17200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,2,4,72.3,mud_brick,tiles,tiles,0,0,0,0,0,12.9,murram,24400.0,synthetic,2026-06-19
Nyamasheke,Nkanka,peri_urban,0,standalone,2,3,61.0,concrete,cement,grass,0,0,1,1,0,7.4,footpath,30400.0,synthetic,2026-06-19
Nyamasheke,Mahembe,peri_urban,1,shared_compound,2,4,64.6,brick,wood,tiles,1,1,1,1,0,8.2,tarmac,67100.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,1,standalone,4,6,104.8,concrete,cement,iron_sheet,0,0,0,1,0,16.1,footpath,36500.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,1,standalone,3,4,99.2,brick,wood,iron_sheet,0,0,1,1,0,18.5,tarmac,38400.0,synthetic,2026-06-19
Nyamasheke,Shangi,rural,0,duplex,2,4,68.2,brick,wood,iron_sheet,0,0,0,1,0,11.4,footpath,18600.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,standalone,3,4,75.6,mud_brick,earth,tiles,0,1,0,1,0,16.4,footpath,21800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,duplex,2,3,66.1,mud_brick,cement,grass,1,0,0,1,1,5.2,tarmac,59200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,1,2,43.3,mud_brick,cement,iron_sheet,0,0,1,1,0,15.8,murram,23000.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,duplex,2,4,76.1,brick,cement,iron_sheet,0,0,0,1,0,14.6,footpath,17900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,1,2,55.4,wood,cement,iron_sheet,0,0,1,1,0,21.6,murram,18800.0,synthetic,2026-06-19
Nyamasheke,Nkanka,peri_urban,0,apartment,2,4,55.7,brick,cement,iron_sheet,1,0,1,1,1,7.1,tarmac,52800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,duplex,3,5,97.3,brick,earth,iron_sheet,0,0,1,0,0,19.7,murram,23800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,0,villa,4,6,93.5,concrete,earth,iron_sheet,1,1,1,1,0,0.9,footpath,129300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,shared_compound,1,3,35.0,brick,cement,tiles,1,0,1,1,0,4.8,tarmac,39700.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,apartment,2,5,78.4,concrete,cement,iron_sheet,0,0,1,1,0,5.2,murram,65100.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,standalone,2,3,47.9,wood,cement,iron_sheet,0,0,0,1,0,28.8,murram,8000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,apartment,2,4,57.6,concrete,earth,grass,1,1,1,0,1,4.4,murram,44300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,urban,0,standalone,2,4,71.0,wood,cement,tiles,1,1,1,0,0,0.8,tarmac,68400.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,1,shared_compound,1,3,44.3,mud_brick,earth,iron_sheet,0,0,0,1,0,17.6,footpath,11200.0,synthetic,2026-06-19
Nyamasheke,Mahembe,peri_urban,0,standalone,3,4,73.6,brick,earth,tiles,0,0,0,1,0,6.3,tarmac,48800.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,standalone,2,5,61.4,concrete,earth,iron_sheet,1,0,1,1,1,9.3,tarmac,50600.0,synthetic,2026-06-19
Nyamasheke,Kibogora,peri_urban,1,shared_compound,1,2,48.3,mud_brick,tiles,iron_sheet,0,1,0,1,0,5.6,footpath,35500.0,synthetic,2026-06-19
Nyamasheke,Nkanka,urban,0,standalone,3,5,71.7,mixed,cement,grass,1,0,1,1,0,1.3,tarmac,75300.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,2,5,66.5,brick,earth,iron_sheet,0,0,0,1,0,14.5,murram,25700.0,synthetic,2026-06-19
Nyamasheke,Kibogora,urban,0,apartment,2,4,67.5,concrete,cement,tiles,1,1,1,1,0,3.0,tarmac,111500.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,3,4,72.7,concrete,cement,iron_sheet,0,0,0,1,0,27.9,murram,11200.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,0,standalone,3,5,74.0,brick,earth,iron_sheet,1,0,1,1,0,3.5,footpath,44000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,shared_compound,1,2,53.1,brick,tiles,tiles,0,0,0,1,0,20.3,murram,17200.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,duplex,4,5,107.8,wood,earth,iron_sheet,0,0,0,0,0,16.7,murram,18400.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,shared_compound,1,3,57.1,mud_brick,earth,grass,1,0,0,0,0,20.5,tarmac,18200.0,synthetic,2026-06-19
Nyamasheke,Mahembe,peri_urban,0,standalone,2,4,44.2,brick,earth,iron_sheet,1,0,1,1,1,3.9,murram,45200.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,0,apartment,2,4,58.7,brick,earth,tiles,1,0,0,1,0,18.6,footpath,23700.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,0,apartment,3,6,99.9,mud_brick,earth,tiles,0,0,1,1,0,27.2,footpath,15100.0,synthetic,2026-06-19
Nyamasheke,Kagano,urban,0,apartment,1,2,50.5,concrete,earth,grass,1,1,1,1,1,1.1,tarmac,66500.0,synthetic,2026-06-19
Nyamasheke,Cyato,peri_urban,0,shared_compound,1,3,49.5,brick,tiles,grass,1,1,0,0,0,7.6,tarmac,32600.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,peri_urban,1,shared_compound,1,4,44.2,brick,cement,iron_sheet,1,0,0,1,0,6.1,footpath,36400.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,1,standalone,2,4,48.7,concrete,tiles,iron_sheet,0,0,1,1,0,15.0,tarmac,36800.0,synthetic,2026-06-19
Nyamasheke,Kibogora,rural,1,standalone,4,5,78.6,mud_brick,cement,iron_sheet,1,0,0,1,1,18.3,footpath,40800.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,0,standalone,3,6,61.6,concrete,cement,iron_sheet,1,0,1,1,1,6.6,murram,57500.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,1,4,53.1,wood,cement,iron_sheet,1,0,0,1,0,19.5,footpath,13900.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,2,5,70.3,mud_brick,cement,tiles,1,0,0,1,0,22.1,footpath,21900.0,synthetic,2026-06-19
Nyamasheke,Kagano,peri_urban,1,duplex,3,4,76.4,mud_brick,cement,iron_sheet,1,1,1,0,0,3.8,tarmac,77000.0,synthetic,2026-06-19
Nyamasheke,Kanjuongo,rural,0,apartment,2,5,48.3,mud_brick,earth,iron_sheet,0,0,0,1,1,24.1,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,standalone,1,4,43.6,brick,cement,tiles,0,0,0,1,0,18.0,footpath,8000.0,synthetic,2026-06-19
Nyamasheke,Cyato,rural,0,apartment,1,2,60.2,brick,wood,iron_sheet,0,0,0,1,0,18.3,murram,11900.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,1,standalone,3,6,83.0,brick,cement,tiles,0,0,0,0,0,10.0,murram,33200.0,synthetic,2026-06-19
Nyamasheke,Kagano,rural,1,standalone,2,3,64.1,mud_brick,cement,iron_sheet,0,0,1,0,0,26.2,footpath,13100.0,synthetic,2026-06-19
Nyamasheke,Mahembe,rural,0,shared_compound,2,3,47.1,mud_brick,cement,iron_sheet,0,0,1,0,0,28.5,murram,8000.0,synthetic,2026-06-19
